ID,Text,Offensive,HateSpeech,Vulgarity,Violence
9691,"#بايع_الكليجا والله الهاشتاق يجيب الغثيان وضع البنات مخزي اخر فتره 
بلاش الهمجيه وانحطاط بليز",OFF,HS6,NOT_VLG,NOT_VIO
9692,"@USER عندي طفله صغيرة كل ما سوت مصيبه قالت امزح
رمت المفتاح مع الشباك، ليش يابابا قالت امزح
رمت معجون الاسنان ليش يا بابا قالت امزح
زعلت علي قالت لي كل تراب
انصدمت مدري من فين جايبة هالكلمة
قلت ايش ايش  قالت امزح هههههههههههه",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9693,"الدكتورة بتاعت النهارده دى كانت عاوزه طلقه في لسانها وهي قد عود السنان كدا 
حرام عليكى ياشيخه دانا وحشنى العربي بسببك",OFF,NOT_HS,NOT_VLG,NOT_VIO
9694,طب حدا بتذكر لعبة الضفدع الي بكون في سيارات ومي وطرق وهيكا ولازم يتخطاهم عشان يفوز  ياربي عندي اعاقة بالشرح بس اكيد بتتذكروها,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9695,@USER حرام ذا يكون رجل امن هذا خكري,OFF,NOT_HS,NOT_VLG,NOT_VIO
9696,@USER واضح انه مريض مو كل شيء ترا تضحك عليه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9697,@USER انتي من زمان,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9698,"""الفرع دا كبير  ودايما زحمة او مكينه القهوة خربانه ومافي غير موظف واحد  @USER #FoursquareFind @ DUNKIN' DONUTS دانكن دوناتس URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9699,@USER القوميه العربيه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9700,حر و إمتحان كمان  م بجو نهههاي والله,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9701,@USER هههههههههههههههه خلي حمارك مخلص لك اساسا مايكيفك الا الحمار ياحماره مو اي شي القمي ذا,OFF,NOT_HS,NOT_VLG,NOT_VIO
9702,"متى تتورط ☻

اذا كنت بمحل وتبي تكاسر في السعر
وجنبك وحده صاروخ *beer* 
هنا تصير الوليد بن طلال ""̮

صديق شيل باقي
           ^مافي مشكل ""̮.

عشان كذيه اطفر#عادي_تتزوج_وحده_تشيش #السمرا_ولا_البيضا #متي_بتطلعين_رخصتك",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9703,@USER بنت جريئه اعوذ بالله,OFF,NOT_HS,NOT_VLG,NOT_VIO
9704,@USER الحين يقولون لك هذا مو انسان هذا ملاك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9705,@USER  هذا والربيع مابقي بدأ,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9706,فضحتونا الله ياخذكم  #بايع_الكليجا,OFF,NOT_HS,NOT_VLG,NOT_VIO
9707,@USER شكل وحده مقاعد يجيب الهم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9708,@USER لا والله جب شنو هذا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9709,RT @USER ياعم انا احساسي دليلي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9710,"مفروض الاهل يجيبون لبناتهم معززات .ويدعمونهم دعم  نفسي ومعنوي ..عشان يتحمسون لان نظاف ذا الغبار يكسر الظهر والله 
قولو كلمة طيبه على الاقل لا تقولون عاد به غبار في الطريق 

#نجران_اليوم",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9711,حمدلله ما عمري لبستها يععع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9712,والله يالناس صايره هي اللي تغلط وهي اللي تزعل شلون مدري؟.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9713,"RT @USER #بايع_الكليجا
اوفر مره الوضع 
بكل مكان سيرته",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9714,@USER مريض منحط,OFF,NOT_HS,NOT_VLG,NOT_VIO
9715,"RT @USER كي يقولولي فلانة تكرهك نضحك ونتفكر ليامات تاع المدرسة 
كنا نكرهو المدير بصح كي نشوفوه نديرو الصف",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9716,@USER احسنتي يا ام غمازه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9717,كن أعمى لكل شيء لايعجبك، وكن أصم لكل شيء يجرحك، وكن متبلد لكل شي يؤلمك،  ستعيش سعيد URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9718,@USER معرفشاااييي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9719,@USER ياحري عنه مير هات السكين ههههههههههههههههههههههههههههههههههههههههههههه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9720,زهقت من حرقه الدم بتاعت كل يوم دى,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9721,"@USER ماعندك شي تقول ياضعيف قدام المطيري تنزل راسك ياورع انت وغيرك

الله يعز الوطن ويعز مطرانه 
ويخلي مطير مزبان الجلاويه 

الملك سلمان تخاف وانت في ديرة مطير وغبن المغبون اكثر هههههههههه وسمعني صياحك يا URL",OFF,NOT_HS,NOT_VLG,NOT_VIO
9722,"#اصدقا_الوناسه_وينهم

احبگ حب عدنان ل
 ( لينآ )
      وا؏ـشقگ ؏ـشق 
(زيتونـﻬﮧ) لبباي

 واغليگ غلا طرزان
 (لقرودﮪﮧ)
بس تگفى لات؏ـذبني مثل
 (توم_جيري )
بالله شلون",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9723,@USER ممنوع الهرووب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9724,اكره الشعر خلاص,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9725,RT @USER لا يابت خليكى كده ادام هتبقلظي URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9726,@USER ههههههههههههه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9727,"هل يعقل لشركة عريقة مثل أرماني ان تنتج لنا عطر مقرف إلى ابعد حد بقيمة 600 ريال !!
العطر لايمت للعود بصلة إنما مخلطات عجايز
اشوه إني شريت تستر منه وإلا كان علوم URL",OFF,NOT_HS,NOT_VLG,NOT_VIO
9728,@USER يالبى بس انا ان رحت حرام لشتري كل الكراتين اللي عنده خله بعد سبدي ينبسط وربي انه يخرفن صراحه,OFF,NOT_HS,NOT_VLG,NOT_VIO
9729,@USER طبعا مجرد بداعبة والسلام الي الله والناس ممكن ترد بقلبها مو شرط تكتب والدعوه ضحك ووناسة ولكم كل احترام طبعا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9730,@USER حياتي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9731,يهودي بدون ضرائب مثل السمكة بدون ماء URL,OFF,HS2,NOT_VLG,NOT_VIO
9732,جدياً حمت كبدي  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9733,"RT @USER لو شوفت ابوك مضايق 
امسك خدوده 
وقولو #الكتاكيت_الحلوه_دي_متعصبه_ليه 
جربها يمكن تسافر
تتعالج علي نفقه الدوله",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9734,يوووعاان,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9735,"@USER الصحابيات رضي الله عنهن 
كانوا يسافرون مع محارمهم يابقرة
تهرفين بما لاتعرفين 
وجداتك كانوا في جهل يابهيمه. الله يصلح الحال.",OFF,HS5,NOT_VLG,NOT_VIO
9736,@USER ادفع اللي عليك انت بعدين اعزم خلق الله,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9737,@USER والله فيكم مرض مستعصي وهو الوصايه اتوقع مالك دخل اخق مع مين وامدح مين نكته انت وش دخل القبيلهعلى كذا احمد المطيري خروف التونسيات يمثل كل قبيلة مطير الله يلعنك من يوم نبحت بالكومنت.,OFF,HS1,NOT_VLG,NOT_VIO
9738,@USER هاتي كرسي واقعدي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9739,@USER يخرب عئلك وش دوم متنحه بسم الله علي هذا الناقص أصير مفهيه وكما الريشه,OFF,NOT_HS,NOT_VLG,NOT_VIO
9740,قايمة قبل المنبه ومبتسمه شي حلو بس مب من عوايدي بسم الله علي الرحمن الرحيم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9741,@USER امتيتي يستناك الأحد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9742,@USER يا ستى لا يا ستى يا عم لااا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9743,ياخي الكلاس ملل افففففف,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9744,@USER هههه يس,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9745,@USER هذي كل مامشت متر لصقت فحلقه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9746,"#بايع_الكليجا
الله يشغلكم في أنفسكم كان اشغلتووهيهبو فضيحه قبل بنت ترامب والان ذا . متى تعقلون  وتستحون",OFF,NOT_HS,NOT_VLG,NOT_VIO
9747,"RT @USER إيفا-سان نموذج الأم العربية القُحَّـة 
#أومينيكو #طرائف_المانجا #MeetOtaku

 URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9748,@USER تمام,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9749,@USER اقعععد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9750,@USER حنا طيبين  يبغالكم واحد يسوي حفره ويحط تراب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9751,@USER استفراغ,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9752,شكلي حلو و انا رئيس عصابة   URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9753,"من الجاخور للعداااان
.
.
بلْ عليكم .... من اللي حسدني فيكم
.
.
ينفخ على حسابي ...
.

ويقرا الثلاث اللي عن العين مذكوره",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9754,@USER كذبتي كل الأمور الآن فتحت لكم  حتى الماراثون السنة الجاية راح يخلوكم تشاركون فيه ايش تبون؟؟؟,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9755,@USER (١٩٦٨) اخاف عليك لا اكلك يزقك ...,OFF,NOT_HS,NOT_VLG,NOT_VIO
9756,@USER صباح الفل,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9757,RT @USER انا بقول نطلع هدوم الصيف بسبب الحر ده,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9758,@USER لو اشوفك مغرده او ماسكه جوالك بكلم امك تتفاهم معك انقلعي ذاكري ماينفع معك انتي,OFF,NOT_HS,NOT_VLG,NOT_VIO
9759,انا بعرف منو اللي مزعلها  اللي يخليها تلبس تنورة سكيني طويلة لونها اخضر وتيشيرت gucci لونه أحمر وجاكيت لونه عنابي  ارتفع ضغطي من المنظر والله ‍♀️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9760,@USER رجعو اسعاركم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9761,@USER الله ياخذك ما اقبحك وما اقبح عنصريتك,OFF,NOT_HS,NOT_VLG,NOT_VIO
9762,"@USER صورة العرض مره حلوه 
(استغفر الله على الكذبه)",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9763,@USER وسخه‍♀️,OFF,NOT_HS,NOT_VLG,NOT_VIO
9764,"#بايع_الكليجا

صراحه قلة حيا وحركات مالها داعي مرخصة نفسك وتلاحقي ورا رجال قاعد يترزق الله لهالدرجة واصله معاك تزوجي وفكي الناس شر محنتك اعوذ بالله ناس ماتستحي صدق",OFF,HS6,NOT_VLG,NOT_VIO
9765,#بايع_الكليجا الله يفشلكمم اغبيياء وعع ياربي تفشلتت اقسم بلله,OFF,NOT_HS,NOT_VLG,NOT_VIO
9766,اكتشفت ان اغلب الشعب اهتماماته تافهه بس شاطرين هالنويقصات يلاحقون المزز و الشباب المهبّل يلاحقون الرخيصات  #بايع_الكليجا,OFF,HS5,NOT_VLG,NOT_VIO
9767,الله يرحمنا برحمته #صلاه_الجنازه_القادمه_انت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9768,RT @USER الخمور في برج المملكه وارامكو في المراقص والخمور والدعاره  URL,OFF,HS1,NOT_VLG,NOT_VIO
9769,الاسبوع ذا غثيث يارب يجي الاربعاء بدون إصابات ياكريم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9770,"المسلسل ذا ولا كان عندي نيه اتابعه بس من الطفش قلت يلا اشوفه دوبني خلصت اول ثلاث حلقات مره يهبل ما ألومه يوم دعس ارطغرل بالريت .. فيدات كرهتو زياده مستفز  اما مصطفى واسيا ي زينهم في عالم ثاني مشاهدهم تضحكني 
 #senanlatkaradeniz",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9771,"تكفون رتوتوا يابنات 
ماقريت الا اول تغريدتين وتقرفت URL",OFF,NOT_HS,NOT_VLG,NOT_VIO
9772,اوفر الله يفشلكم من بنات  URL,OFF,HS6,NOT_VLG,NOT_VIO
9773,@USER الله من البثاره الزايده,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9774,@USER لا واضح انتس خاروفه و مو حي الله خاروفه الا من النوع الطيب بعد هههههههههههههههههههههههههههههههههههههههههههه ‍♂️.,OFF,NOT_HS,NOT_VLG,NOT_VIO
9775,هوشه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9776,RT @USER الحاجه اللى عليها لمه كتير معروف انها ببلاش,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9777,"RT @USER يااامااامي ‍♀️‍♀️
ياخي لاتنصحنا بس بروح مشط شعرك روعتنا  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9778,"RT @USER رينز يثبت سترومن اللي ثبت خمسة قبله.. أقوى تضخيم لرينز لمباراته مع ليزنر بالمينيا 
#المنيشن_تشيمبر",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9779,@USER عطله؟,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9780,"RT @USER #اصدقا_الوناسه_وينهم
لو انه بفصلي هجيت ويمكن افصل بعد URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9781,@USER يعني معقوله هذول يكملونا URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9782,@USER كل شي جائز,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9783,"#بايع_الكليجا
ياتبارك الرحمه 
ماهو كذا يابنات  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9784,@USER مدري ايش شايفين فيه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9785,@USER مالت عليك بس من زينكم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9786,@USER مازدها تسلفني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9787,@USER ماعندي ماعندي ولا فلس,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9788,"@USER صح حنا سعوديات بالتأسيس لا بالتجنيس وهذا اللي حارق بعضهم (اللي مقطعهتم الجنسيه مادري هل ع بالهم حنا مثلهم) 

مع اني مو هامتني هالجنسيه حقتهم &gt;&gt;ودي اني انولدت امريكيه فرنسيه ايطاليه روسيه لو في جزيرة الواقواق عادي ولا ضاع عمري بدون حقوقي الانسانيه والشرعيه بسبب هالجنسيه هع",OFF,HS1,NOT_VLG,NOT_VIO
9789,"RT @USER عشم ابليس في الجنه انت وياه اشششش ولا كلمه  على راسكم 
كاس العالم مجرد انكم تحلمون به فقط يكون في المنطقه كان حلم لكم وقط…",OFF,HS1,NOT_VLG,NOT_VIO
9790,@USER مو فتنه عاجبني  اقصد يفتن بلباسه الضيق &lt;المهم انك خربت ذبتي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9791,@USER نسبة الارصفه اكثر من السفلت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9792,"أهم شي من جماعة أبو سروال وفنيلة

قلنا لكن حلوين بس طوني خدعكم

ع العموم #بايع_الكليجا ماله ذنب باللي حصل.

بس أقول
البنت اللي غير ساترة ،وش تحسين فيه، وتقولين لا أحد يتحرش!وش نسوي ترى حنا بشر ونحس يعني مو حجر، لكل فعل ردة فعل وتحملي عاد

لايجي واحد يقول خلي تفكيرك راقي شوي..",OFF,NOT_HS,NOT_VLG,NOT_VIO
9793,@USER لالامو متزوج,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9794,@USER شفيك عليها,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9795,@USER يع كيف يشترون كذا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9796,"RT @USER هههههههه 
احمدي ربك 
احسن من قسيمه ساهر ‍♂️
المرة القادمه راح تدفعي غرامهاو تعزمي الاداره على عشاء…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9797,"@USER 
صح بوحك 
اعاقه 
او
الغيره الغيره الغيره",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9798,@USER جمعية الإصلاح قامو يدربون كارتيه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9799,وين المرقات الظابطة والاعراس والمسلسلات  والبرد البخليني انوم اليوم كلو خلاص انتهو عشان  الامتحانات خلصت والاجازة جات,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9800,@USER عيب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9801,"#مهجوره_اربع_سنه_اريد_فك_قيودي منك قد المسؤولية ليش تتزوج ليش الله ياخذك , الله يفرج همها يارب",OFF,NOT_HS,NOT_VLG,NOT_VIO
9802,@USER مو دوووووووووووووووووم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9803,@USER وووووييييعععع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9804,#حفر_الباطن عم نندفن بالغبار,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
9805,RT @USER دايم المُزز يحبون الشينين والشينين ياخذون مُزز وانا الي ابيهم مهم قبالي والي مابيهم دايم في وجهي,OFF,NOT_HS,NOT_VLG,NOT_VIO
9806,"@USER بعدين كيف يا جحش يا مرتد يا كافر يا بن 16  تفتخر في بلد ""التوحيد"" اللي هي مملكة إل سلول واللي انت تعتبر احد ممتلكات ال سلول ،،",OFF,HS1,NOT_VLG,NOT_VIO
